iter	Passed	Remaining
303	25097	57460
304	25183	57384
305	25271	57314
306	25360	57246
307	25449	57177
308	25514	57057
309	25600	56980
310	25670	56870
311	25758	56800
312	25849	56736
313	25932	56655
314	26023	56591
315	26119	56536
316	26191	56432
317	26274	56348
318	26361	56277
319	26452	56212
320	26537	56133
321	26635	56083
322	26721	56007
323	26814	55946
324	26906	55883
325	26996	55813
326	27076	55726
327	27164	55655
328	27241	55559
329	27324	55476
330	27411	55402
331	27500	55332
332	27581	55246
333	27658	55151
334	27740	55067
335	27824	54986
336	27894	54879
337	27975	54791
338	28058	54709
339	28155	54655
340	28254	54604
341	28352	54550
342	28427	54451
343	28509	54366
344	28625	54347
345	28713	54274
346	28796	54189
347	28881	54111
348	28973	54045
349	29030	53914
350	29111	53826
351	29196	53748
352	29287	53679
353	29377	53609
354	29463	53531
355	29541	53439
356	29621	53352
357	29705	53270
358	29796	53202
359	29868	53099
360	29954	53022
361	30043	52950
362	30123	52861
363	30209	52784
364	30296	52708
365	30387	52637
366	30473	52560
367	30559	52482
368	30644	52403
369	30719	52306
370	30800	52219
371	30869	52113
372	30945	52018
373	31024	51928
374	31108	51847
375	31178	51743
376	31259	51656
377	31334	51560
378	31407	51461
379	31478	51358
380	31556	51269
381	31643	51192
382	31733	51121
383	31819	51043
384	31908	50971
385	31993	50891
386	32077	50809
387	32156	50721
388	32235	50632
389	32316	50546
390	32395	50456
391	32481	50378
392	32573	50310
393	32675	50256
394	32762	50181
395	32847	50101
396	32931	50019
397	33018	49942
398	33100	49858
399	33170	49755
400	33259	49681
401	33344	49602
402	33422	49512
403	33510	49435
404	33588	49346
405	33677	49272
406	33768	49200
407	33856	49125
408	33947	49054
409	34035	48977
410	34114	48889
411	34202	48812
412	34282	48725
413	34353	48626
414	34438	48546
415	34522	48464
416	34603	48378
417	34684	48292
418	34769	48211
419	34873	48159
420	34968	48091
421	35037	47989
422	35122	47909
423	35208	47830
424	35294	47750
425	35376	47667
426	35462	47587
427	35537	47493
428	35624	47416
429	35697	47319
430	35784	47242
431	35867	47159
432	35955	47082
433	36043	47005
434	36119	46913
435	36202	46830
436	36284	46746
437	36365	46660
438	36452	46582
439	36535	46499
440	36619	46417
441	36702	46334
442	36793	46261
443	36876	46178
444	36965	46103
445	37072	46049
446	37164	45976
447	37245	45891
448	37332	45812
449	37410	45724
450	37495	45642
451	37584	45567
452	37668	45484
453	37751	45402
454	37830	45313
455	37922	45240
456	38007	45160
457	38097	45084
458	38184	45005
459	38274	44931
460	38351	44840
461	38434	44757
462	38515	44671
463	38601	44591
464	38686	44510
465	38772	44430
466	38864	44356
467	38959	44287
468	39048	44210
469	39129	44125
470	39233	44064
471	39332	43998
472	39431	43932
473	39515	43850
474	39602	43771
475	39697	43700
476	39782	43618
477	39866	43536
478	39951	43454
479	40034	43370
480	40118	43288
481	40203	43205
482	40288	43124
483	40368	43037
484	40459	42961
485	40535	42871
486	40616	42785
487	40700	42702
488	40775	42610
489	40865	42533
490	40944	42445
491	41031	42366
492	41127	42295
493	41203	42204
494	41285	42119
495	41370	42037
496	41475	41976
497	41573	41906
498	41660	41827
499	41736	41736
500	41828	41661
501	41905	41571
502	41975	41475
503	42061	41393
504	42149	41315
505	42230	41228
506	42322	41153
507	42402	41066
508	42484	40981
509	42566	40896
510	42646	40810
511	42737	40734
512	42829	40658
513	42921	40583
514	43013	40507
515	43104	40431
516	43189	40349
517	43272	40265
518	43360	40186
519	43430	40089
520	43516	40008
521	43603	39927
522	43716	39871
523	43819	39805
524	43911	39729
525	43994	39645
526	44083	39566
527	44167	39482
528	44259	39407
529	44350	39329
530	44443	39254
531	44515	39160
532	44606	39083
533	44694	39003
534	44775	38917
535	44862	38835
536	44950	38755
537	45032	38670
538	45122	38592
539	45202	38505
540	45290	38426
541	45376	38343
542	45456	38256
543	45533	38168
544	45615	38082
545	45696	37996
546	45781	37914
547	45860	37826
548	45952	37749
549	46035	37665
550	46127	37588
551	46208	37502
552	46284	37412
553	46358	37320
554	46446	37241
555	46532	37158
556	46620	37078
557	46701	36993
558	46781	36906
559	46861	36819
560	46950	36739
561	47033	36656
562	47115	36570
563	47197	36486
564	47270	36394
565	47359	36314
566	47438	36227
567	47526	36146
568	47606	36060
569	47687	35975
570	47777	35895
571	47856	35808
572	47944	35728
573	48024	35642
574	48125	35571
575	48218	35493
576	48320	35423
577	48408	35343
578	48501	35266
579	48582	35180
580	48659	35091
581	48750	35013
582	48845	34937
583	48938	34860
584	49028	34780
585	49115	34699
586	49193	34611
587	49279	34529
588	49370	34450
589	49460	34370
590	49543	34286
591	49625	34201
592	49702	34112
593	49789	34031
594	49874	33948
595	49962	33867
596	50041	33780
597	50124	33695
598	50206	33610
599	50292	33528
600	50396	33457
601	50492	33382
602	50577	33299
603	50665	33217
604	50757	33139
605	50844	33057
606	50919	32967
607	50990	32875
608	51077	32793
609	51157	32707
610	51247	32627
611	51350	32555
612	51442	32476
613	51526	32392
614	51619	32314
615	51709	32234
616	51798	32153
617	51884	32071
618	51972	31989
619	52060	31908
620	52150	31827
621	52239	31746
622	52320	31661
623	52411	31581
624	52496	31497
625	52600	31425
626	52696	31349
627	52788	31269
628	52874	31186
629	52950	31098
630	53024	31008
631	53107	30923
632	53182	30834
633	53255	30743
634	53337	30658
635	53427	30577
636	53504	30489
637	53592	30408
638	53679	30325
639	53767	30244
640	53854	30161
641	53943	30080
642	54033	30000
643	54118	29916
644	54204	29833
645	54289	29750
646	54374	29666
647	54465	29586
648	54554	29504
649	54638	29420
650	54724	29337
651	54820	29260
652	54916	29182
653	55000	29098
654	55082	29013
655	55160	28925
656	55249	28844
657	55356	28772
658	55436	28685
659	55512	28597
660	55599	28514
661	55702	28440
662	55769	28347
663	55859	28266
664	55945	28183
665	56029	28098
666	56111	28013
667	56187	27925
668	56277	27844
669	56360	27759
670	56440	27673
671	56530	27592
672	56618	27510
673	56702	27425
674	56792	27344
675	56884	27264
676	56973	27182
677	57080	27109
678	57169	27027
679	57254	26943
680	57339	26859
681	57423	26775
682	57508	26691
683	57599	26610
684	57688	26528
685	57774	26444
686	57863	26362
687	57952	26280
688	58029	26193
689	58109	26107
690	58192	26022
691	58280	25939
692	58362	25854
693	58450	25772
694	58537	25689
695	58617	25602
696	58700	25518
697	58773	25429
698	58860	25346
699	58944	25262
700	59029	25177
701	59121	25097
702	59223	25020
703	59328	24944
704	59419	24863
705	59496	24776
706	59579	24691
707	59669	24609
708	59747	24522
709	59832	24438
710	59909	24351
711	59991	24266
712	60068	24178
713	60149	24093
714	60236	24010
715	60331	23930
716	60417	23846
717	60506	23764
718	60594	23681
719	60685	23599
720	60766	23514
721	60848	23429
722	60937	23346
723	61027	23264
724	61116	23182
725	61194	23095
726	61279	23011
727	61369	22929
728	61471	22851
729	61566	22771
730	61655	22688
731	61745	22606
732	61833	22523
733	61923	22440
734	62012	22358
735	62103	22276
736	62195	22194
737	62287	22112
738	62379	22031
739	62470	21949
740	62549	21862
741	62629	21776
742	62703	21688
743	62786	21603
744	62861	21516
745	62941	21430
746	63029	21347
747	63110	21261
748	63194	21177
749	63271	21090
750	63338	21000
751	63420	20915
752	63513	20833
753	63599	20749
754	63701	20671
755	63799	20591
756	63883	20506
757	63967	20422
758	64054	20338
759	64130	20251
760	64213	20166
761	64295	20081
762	64379	19997
763	64462	19912
764	64547	19828
765	64638	19745
766	64702	19655
767	64788	19571
768	64873	19487
769	64955	19402
770	65037	19317
771	65119	19232
772	65194	19145
773	65269	19058
774	65350	18972
775	65432	18887
776	65518	18803
777	65607	18720
778	65701	18639
779	65786	18555
780	65891	18476
781	65986	18395
782	66072	18311
783	66163	18228
784	66246	18144
785	66330	18059
786	66417	17975
787	66502	17891
788	66591	17808
789	66670	17722
790	66751	17637
791	66841	17554
792	66934	17472
793	67028	17390
794	67109	17304
795	67195	17220
796	67283	17137
797	67371	17053
798	67447	16967
799	67537	16884
800	67616	16798
801	67704	16715
802	67783	16629
803	67862	16543
804	67930	16455
805	68029	16374
806	68133	16294
807	68214	16209
808	68296	16124
809	68383	16040
810	68466	15955
811	68540	15868
812	68619	15783
813	68704	15699
814	68782	15613
815	68849	15524
816	68938	15441
817	69023	15357
818	69112	15273
819	69186	15187
820	69263	15101
821	69354	15018
822	69441	14934
823	69531	14851
824	69609	14765
825	69695	14681
826	69777	14596
827	69861	14512
828	69942	14427
829	70026	14342
830	70116	14259
831	70204	14175
832	70302	14094
833	70406	14013
834	70493	13929
835	70585	13846
836	70675	13763
837	70758	13678
838	70844	13594
839	70929	13510
840	71014	13425
841	71078	13337
842	71168	13254
843	71241	13167
844	71337	13085
845	71412	12999
846	71494	12914
847	71585	12831
848	71659	12745
849	71748	12661
850	71825	12575
851	71910	12491
852	71984	12405
853	72057	12318
854	72143	12234
855	72227	12150
856	72300	12064
857	72383	11979
858	72482	11897
859	72578	11815
860	72667	11731
861	72751	11647
862	72836	11562
863	72925	11479
864	73002	11393
865	73088	11309
866	73178	11225
867	73263	11141
868	73349	11057
869	73430	10972
870	73518	10888
871	73597	10803
872	73684	10719
873	73768	10634
874	73847	10549
875	73938	10466
876	74020	10381
877	74102	10296
878	74192	10213
879	74274	10128
880	74352	10043
881	74435	9958
882	74523	9874
883	74610	9790
884	74713	9708
885	74800	9624
886	74892	9540
887	74973	9456
888	75063	9372
889	75151	9288
890	75238	9204
891	75329	9120
892	75413	9036
893	75500	8952
894	75589	8868
895	75667	8782
896	75750	8698
897	75830	8613
898	75920	8529
899	76010	8445
900	76096	8361
901	76169	8275
902	76260	8191
903	76347	8107
904	76425	8022
905	76509	7938
906	76585	7852
907	76662	7767
908	76757	7684
909	76851	7600
910	76961	7518
911	77051	7434
912	77141	7350
913	77228	7266
914	77319	7182
915	77403	7098
916	77491	7013
917	77576	6929
918	77673	6846
919	77764	6762
920	77851	6677
921	77933	6593
922	78008	6507
923	78091	6423
924	78178	6338
925	78259	6253
926	78348	6169
927	78436	6085
928	78518	6000
929	78618	5917
930	78707	5833
931	78787	5748
932	78871	5663
933	78951	5579
934	79042	5494
935	79137	5411
936	79234	5327
937	79318	5242
938	79394	5157
939	79484	5073
940	79565	4988
941	79652	4904
942	79737	4819
943	79823	4735
944	79913	4651
945	79998	4566
946	80065	4480
947	80145	4396
948	80230	4311
949	80329	4227
950	80417	4143
951	80498	4058
952	80583	3974
953	80660	3889
954	80748	3804
955	80834	3720
956	80921	3635
957	81001	3551
958	81071	3466
959	81161	3381
960	81237	3296
961	81340	3213
962	81437	3128
963	81528	3044
964	81600	2959
965	81688	2875
966	81768	2790
967	81843	2705
968	81927	2620
969	81996	2535
970	82078	2451
971	82161	2366
972	82246	2282
973	82333	2197
974	82419	2113
975	82502	2028
976	82586	1944
977	82665	1859
978	82750	1775
979	82834	1690
980	82954	1606
981	83046	1522
982	83127	1437
983	83210	1353
984	83286	1268
985	83374	1183
986	83457	1099
987	83550	1014
988	83647	930
989	83735	845
990	83823	761
991	83913	676
992	83998	592
993	84088	507
994	84172	422
995	84253	338
996	84333	253
997	84418	169
998	84510	84
999	84593	0
