iter	Passed	Remaining
469	39373	44400
470	39466	44327
471	39540	44231
472	39622	44145
473	39688	44043
474	39776	43963
475	39863	43883
476	39949	43801
477	40031	43716
478	40118	43636
479	40208	43559
480	40287	43470
481	40375	43391
482	40469	43318
483	40564	43246
484	40645	43159
485	40736	43082
486	40817	42996
487	40907	42919
488	40991	42836
489	41076	42753
490	41171	42680
491	41256	42598
492	41338	42512
493	41427	42434
494	41515	42354
495	41603	42274
496	41673	42176
497	41743	42078
498	41833	42000
499	41914	41914
500	41994	41826
501	42077	41742
502	42157	41654
503	42245	41574
504	42333	41494
505	42408	41403
506	42488	41314
507	42579	41238
508	42676	41167
509	42769	41092
510	42869	41023
511	42945	40932
512	43031	40850
513	43113	40765
514	43197	40680
515	43291	40606
516	43380	40527
517	43477	40456
518	43556	40367
519	43645	40287
520	43730	40205
521	43823	40129
522	43910	40048
523	43996	39966
524	44079	39881
525	44170	39803
526	44255	39720
527	44338	39635
528	44424	39553
529	44503	39465
530	44588	39382
531	44675	39301
532	44756	39214
533	44844	39133
534	44941	39061
535	45030	38981
536	45112	38895
537	45202	38816
538	45277	38725
539	45355	38636
540	45443	38555
541	45535	38478
542	45627	38401
543	45706	38313
544	45792	38230
545	45873	38144
546	45962	38064
547	46045	37978
548	46128	37894
549	46220	37816
550	46307	37735
551	46394	37653
552	46487	37576
553	46574	37495
554	46656	37409
555	46732	37318
556	46816	37234
557	46903	37152
558	46988	37069
559	47075	36987
560	47170	36912
561	47261	36833
562	47348	36751
563	47413	36653
564	47503	36573
565	47580	36483
566	47670	36404
567	47761	36325
568	47842	36239
569	47921	36150
570	48006	36068
571	48088	35982
572	48170	35897
573	48255	35813
574	48335	35726
575	48422	35644
576	48507	35560
577	48593	35478
578	48683	35398
579	48763	35311
580	48851	35229
581	48939	35149
582	49011	35056
583	49100	34975
584	49173	34883
585	49266	34805
586	49368	34734
587	49452	34650
588	49542	34570
589	49632	34490
590	49723	34411
591	49809	34328
592	49892	34243
593	49978	34160
594	50065	34078
595	50151	33995
596	50233	33909
597	50323	33829
598	50408	33746
599	50500	33666
600	50581	33580
601	50660	33493
602	50740	33405
603	50819	33318
604	50901	33233
605	50985	33148
606	51062	33060
607	51149	32977
608	51239	32897
609	51319	32811
610	51406	32728
611	51496	32648
612	51593	32571
613	51685	32492
614	51772	32410
615	51854	32324
616	51934	32238
617	52016	32152
618	52102	32069
619	52184	31984
620	52268	31900
621	52344	31810
622	52434	31730
623	52500	31635
624	52580	31548
625	52648	31454
626	52724	31365
627	52799	31275
628	52884	31192
629	52972	31111
630	53055	31026
631	53138	30941
632	53225	30858
633	53306	30773
634	53389	30688
635	53472	30603
636	53556	30519
637	53665	30449
638	53773	30379
639	53873	30303
640	53964	30223
641	54047	30138
642	54131	30054
643	54194	29958
644	54268	29868
645	54356	29786
646	54443	29704
647	54523	29617
648	54602	29530
649	54683	29445
650	54774	29364
651	54853	29277
652	54938	29194
653	55025	29111
654	55105	29025
655	55171	28931
656	55252	28845
657	55340	28763
658	55420	28677
659	55504	28593
660	55581	28505
661	55661	28419
662	55748	28336
663	55835	28254
664	55933	28177
665	56024	28096
666	56118	28017
667	56206	27934
668	56283	27847
669	56353	27756
670	56438	27672
671	56529	27591
672	56614	27507
673	56700	27424
674	56780	27338
675	56865	27255
676	56957	27174
677	57039	27089
678	57122	27005
679	57206	26920
680	57290	26836
681	57387	26758
682	57473	26675
683	57559	26591
684	57643	26507
685	57728	26424
686	57823	26344
687	57917	26264
688	58008	26183
689	58094	26100
690	58195	26023
691	58281	25940
692	58357	25852
693	58446	25770
694	58523	25683
695	58612	25600
696	58707	25521
697	58795	25438
698	58886	25357
699	58967	25271
700	59054	25188
701	59138	25104
702	59227	25022
703	59314	24938
704	59402	24856
705	59484	24771
706	59567	24686
707	59655	24603
708	59749	24523
709	59839	24441
710	59928	24358
711	60016	24276
712	60108	24195
713	60198	24113
714	60290	24031
715	60389	23953
716	60481	23872
717	60569	23789
718	60653	23704
719	60742	23622
720	60826	23537
721	60913	23454
722	61004	23372
723	61093	23289
724	61182	23207
725	61261	23120
726	61348	23037
727	61436	22954
728	61524	22871
729	61596	22782
730	61672	22694
731	61770	22615
732	61853	22530
733	61941	22447
734	62029	22364
735	62114	22280
736	62192	22193
737	62277	22109
738	62362	22025
739	62449	21941
740	62536	21858
741	62642	21781
742	62727	21696
743	62815	21613
744	62903	21530
745	62989	21446
746	63075	21362
747	63154	21276
748	63241	21193
749	63325	21108
750	63411	21024
751	63498	20940
752	63575	20854
753	63643	20764
754	63732	20681
755	63826	20599
756	63909	20515
757	63990	20429
758	64079	20346
759	64159	20260
760	64244	20176
761	64330	20092
762	64415	20008
763	64513	19928
764	64602	19845
765	64695	19763
766	64787	19681
767	64891	19602
768	64989	19522
769	65075	19438
770	65155	19352
771	65239	19267
772	65323	19182
773	65407	19098
774	65494	19014
775	65582	18930
776	65656	18843
777	65741	18759
778	65823	18674
779	65904	18588
780	65978	18500
781	66070	18418
782	66157	18334
783	66226	18246
784	66317	18163
785	66399	18078
786	66484	17993
787	66570	17909
788	66647	17823
789	66730	17738
790	66822	17655
791	66911	17572
792	67006	17491
793	67117	17413
794	67215	17332
795	67294	17246
796	67381	17162
797	67467	17078
798	67556	16994
799	67641	16910
800	67729	16826
801	67813	16741
802	67897	16657
803	67980	16572
804	68064	16487
805	68153	16404
806	68232	16318
807	68320	16234
808	68400	16148
809	68483	16063
810	68571	15980
811	68650	15894
812	68744	15811
813	68837	15729
814	68921	15644
815	69009	15560
816	69096	15476
817	69183	15392
818	69277	15310
819	69368	15227
820	69441	15140
821	69511	15052
822	69596	14967
823	69672	14881
824	69752	14795
825	69838	14711
826	69925	14627
827	70015	14544
828	70104	14460
829	70187	14375
830	70271	14291
831	70357	14206
832	70437	14121
833	70527	14037
834	70595	13950
835	70681	13865
836	70766	13781
837	70841	13694
838	70926	13610
839	71004	13524
840	71094	13441
841	71181	13357
842	71265	13272
843	71354	13188
844	71454	13107
845	71550	13024
846	71643	12941
847	71731	12857
848	71810	12771
849	71895	12687
850	71975	12602
851	72047	12515
852	72121	12428
853	72210	12345
854	72300	12261
855	72385	12176
856	72474	12093
857	72554	12007
858	72641	11923
859	72718	11837
860	72809	11754
861	72892	11669
862	72972	11584
863	73055	11499
864	73148	11416
865	73234	11331
866	73323	11248
867	73406	11163
868	73497	11079
869	73584	10995
870	73669	10910
871	73766	10828
872	73851	10743
873	73939	10659
874	74018	10574
875	74102	10489
876	74191	10405
877	74278	10321
878	74366	10237
879	74455	10153
880	74533	10067
881	74620	9983
882	74697	9897
883	74787	9813
884	74873	9729
885	74950	9643
886	75035	9559
887	75128	9475
888	75218	9391
889	75301	9306
890	75388	9222
891	75466	9137
892	75551	9052
893	75634	8967
894	75703	8881
895	75791	8797
896	75878	8712
897	75965	8628
898	76070	8546
899	76155	8461
900	76237	8376
901	76323	8292
902	76392	8206
903	76478	8121
904	76564	8037
905	76645	7952
906	76732	7867
907	76801	7781
908	76887	7697
909	76967	7612
910	77046	7527
911	77136	7443
912	77215	7357
913	77300	7273
914	77391	7189
915	77475	7104
916	77559	7020
917	77637	6934
918	77709	6849
919	77800	6765
920	77877	6680
921	77952	6594
922	78048	6511
923	78169	6429
924	78273	6346
925	78367	6262
926	78456	6178
927	78542	6093
928	78616	6008
929	78718	5925
930	78809	5840
931	78898	5756
932	78981	5671
933	79055	5586
934	79154	5502
935	79235	5417
936	79300	5331
937	79386	5247
938	79478	5163
939	79560	5078
940	79646	4993
941	79737	4909
942	79830	4825
943	79911	4740
944	79996	4655
945	80086	4571
946	80178	4487
947	80270	4402
948	80412	4321
949	80504	4237
950	80595	4152
951	80680	4067
952	80749	3982
953	80831	3897
954	80922	3813
955	81011	3728
956	81096	3643
957	81182	3559
958	81268	3474
959	81361	3390
960	81451	3305
961	81540	3220
962	81629	3136
963	81718	3051
964	81800	2966
965	81883	2882
966	81967	2797
967	82036	2711
968	82120	2627
969	82198	2542
970	82283	2457
971	82375	2372
972	82460	2288
973	82553	2203
974	82642	2119
975	82740	2034
976	82831	1949
977	82921	1865
978	83001	1780
979	83084	1695
980	83163	1610
981	83243	1525
982	83328	1441
983	83411	1356
984	83482	1271
985	83568	1186
986	83656	1101
987	83746	1017
988	83829	932
989	83917	847
990	83999	762
991	84094	678
992	84186	593
993	84273	508
994	84353	423
995	84422	339
996	84505	254
997	84573	169
998	84658	84
999	84740	0
