iter	Passed	Remaining
0	86	86395
1	170	84894
2	246	81975
3	318	79299
4	397	79088
5	476	78941
6	550	78034
7	628	77889
8	705	77685
9	780	77298
10	861	77487
11	932	76797
12	1010	76741
13	1087	76610
14	1168	76704
15	1243	76493
16	1320	76344
17	1415	77236
18	1498	77345
19	1605	78667
20	1684	78530
21	1758	78162
22	1828	77656
23	1903	77423
24	1984	77398
25	2065	77358
26	2139	77113
27	2216	76927
28	2287	76588
29	2361	76355
30	2436	76162
31	2514	76067
32	2589	75894
33	2656	75465
34	2724	75111
35	2803	75061
36	2874	74819
37	2948	74642
38	3027	74598
39	3096	74317
40	3172	74206
41	3240	73912
42	3317	73823
43	3386	73574
44	3453	73294
45	3530	73227
46	3615	73312
47	3649	72379
48	3737	72536
49	3816	72514
50	3881	72224
51	3959	72182
52	4026	71953
53	4104	71908
54	4178	71790
55	4213	71022
56	4284	70888
57	4363	70873
58	4431	70686
59	4504	70565
60	4565	70282
61	4648	70329
62	4726	70293
63	4799	70197
64	4871	70080
65	4951	70076
66	5015	69836
67	5083	69676
68	5155	69563
69	5230	69494
70	5313	69526
71	5387	69440
72	5466	69417
73	5546	69411
74	5619	69311
75	5698	69283
76	5786	69363
77	5869	69380
78	5950	69374
79	6029	69335
80	6102	69235
81	6177	69159
82	6253	69088
83	6318	68906
84	6394	68830
85	6474	68814
86	6543	68668
87	6613	68539
88	6696	68544
89	6771	68463
90	6837	68304
91	6915	68253
92	6974	68022
93	7053	67982
94	7116	67790
95	7183	67643
96	7263	67615
97	7329	67462
98	7409	67431
99	7487	67385
100	7564	67330
101	7644	67300
102	7719	67223
103	7800	67206
104	7869	67076
105	7951	67064
106	8039	67093
107	8128	67135
108	8206	67086
109	8282	67009
110	8360	66961
111	8430	66839
112	8507	66777
113	8578	66671
114	8655	66613
115	8721	66461
116	8798	66398
117	8875	66338
118	8954	66291
119	9030	66226
120	9098	66094
121	9175	66035
122	9247	65938
123	9309	65766
124	9376	65637
125	9451	65560
126	9527	65495
127	9600	65403
128	9677	65340
129	9740	65187
130	9812	65091
131	9883	64993
132	9962	64942
133	10037	64867
134	10117	64826
135	10204	64826
136	10296	64858
137	10378	64828
138	10455	64764
139	10523	64641
140	10603	64600
141	10681	64542
142	10749	64420
143	10831	64385
144	10894	64240
145	10970	64167
146	11030	64006
147	11104	63923
148	11186	63889
149	11264	63831
150	11349	63810
151	11411	63666
152	11486	63591
153	11562	63519
154	11638	63446
155	11711	63363
156	11785	63281
157	11855	63181
158	11936	63136
159	12015	63083
160	12088	62996
161	12165	62929
162	12240	62856
163	12325	62828
164	12409	62801
165	12506	62832
166	12597	62835
167	12664	62719
168	12739	62640
169	12820	62592
170	12905	62567
171	12980	62487
172	13051	62388
173	13130	62331
174	13205	62253
175	13266	62111
176	13336	62012
177	13419	61970
178	13499	61916
179	13579	61863
180	13644	61738
181	13719	61660
182	13797	61597
183	13858	61461
184	13927	61356
185	13998	61262
186	14087	61248
187	14165	61183
188	14245	61127
189	14321	61054
190	14394	60968
191	14472	60906
192	14546	60823
193	14625	60763
194	14713	60739
195	14803	60724
196	14874	60631
197	14950	60558
198	15025	60479
199	15103	60412
200	15169	60301
201	15242	60215
202	15316	60135
203	15382	60022
204	15444	59895
205	15525	59841
206	15602	59772
207	15682	59712
208	15753	59622
209	15828	59545
210	15907	59483
211	15973	59372
212	16050	59303
213	16126	59229
214	16193	59126
215	16246	58969
216	16322	58894
217	16404	58844
218	16475	58754
219	16556	58701
220	16624	58598
221	16704	58541
