iter	Logloss
399	0.1354347546
400	0.1354150002
401	0.1353847567
402	0.1353383016
403	0.1353359107
404	0.1353130693
405	0.1352970537
406	0.1352861692
407	0.135204751
408	0.135131829
409	0.1351091228
410	0.1350973305
411	0.1350271886
412	0.1349831342
413	0.1349817825
414	0.1349632671
415	0.1349507003
416	0.1349216338
417	0.1348732968
418	0.1348617324
419	0.134824565
420	0.1347951502
421	0.1347793123
422	0.1347641542
423	0.1347325528
424	0.13470616
425	0.1346932731
426	0.1346728758
427	0.1346314027
428	0.134613556
429	0.1345871815
430	0.1345277633
431	0.1344870959
432	0.1343913051
433	0.1343164688
434	0.1343066215
435	0.1342778799
436	0.1342510554
437	0.1342126792
438	0.1341830116
439	0.1341627536
440	0.1341528453
441	0.1341135121
442	0.134059986
443	0.134053605
444	0.134046806
445	0.1340319575
446	0.1339997347
447	0.1339870557
448	0.1339252193
449	0.1338802804
450	0.1338784972
451	0.1338242123
452	0.133812451
453	0.1337436205
454	0.1337394044
455	0.1336731505
456	0.1336501646
457	0.1336248337
458	0.1336108157
459	0.1335819198
460	0.133531461
461	0.133484001
462	0.1334605144
463	0.1334301186
464	0.1333766168
465	0.1333260198
466	0.1332803485
467	0.1332497859
468	0.1332250898
469	0.1331689895
470	0.1331163061
471	0.1330957739
472	0.1330663003
473	0.1330193792
474	0.1329895355
475	0.1329636721
476	0.1329144975
477	0.132909904
478	0.1329061546
479	0.1328786452
480	0.1328416597
481	0.1328386841
482	0.1327919494
483	0.1327684775
484	0.1327563398
485	0.1327232591
486	0.1327002505
487	0.1326782438
488	0.1326659119
489	0.1326639238
490	0.1326396565
491	0.1325848022
492	0.1325643996
493	0.1325508181
494	0.1324953097
495	0.132483437
496	0.1324575452
497	0.1323990813
498	0.1323582622
499	0.1323458866
500	0.1322715816
501	0.1322374021
502	0.1322230649
503	0.1321678263
504	0.1321441021
505	0.1321322144
506	0.1321145034
507	0.1321072336
508	0.1320832822
509	0.1320514526
510	0.1319795535
511	0.131950471
512	0.1319388481
513	0.1318936283
514	0.1318560176
515	0.1318184867
516	0.1317900853
517	0.131732869
518	0.1317098262
519	0.1316728127
520	0.1316288543
521	0.1315680645
522	0.1315532811
523	0.1314986027
524	0.1314604145
525	0.1314053226
526	0.1313704055
527	0.1313453005
528	0.1313390771
529	0.131324604
530	0.1312916056
531	0.1312721424
532	0.1312193661
533	0.1311929502
534	0.1311609293
535	0.1311443557
536	0.1311246855
537	0.1310792625
538	0.1310692925
539	0.1310594095
540	0.1310302879
541	0.130959399
542	0.1308965661
543	0.1308833118
544	0.1308694071
545	0.1308368569
546	0.1308264208
547	0.1307963753
548	0.1307916094
549	0.1307879596
550	0.1307860524
551	0.1307788225
552	0.1307497525
553	0.1307211678
554	0.1307072558
555	0.1307035717
556	0.1306868654
557	0.1306694846
558	0.1306528391
559	0.1306480787
560	0.1306452341
561	0.1306235402
562	0.1305647857
563	0.1305285237
564	0.1304884511
565	0.1304398726
566	0.1304150525
567	0.1303907501
568	0.1303774825
569	0.1303483117
570	0.1303241499
571	0.1303123762
572	0.1302654206
573	0.130233214
574	0.1301943128
575	0.1301748582
576	0.1301348765
577	0.1301096156
578	0.130080369
579	0.1300709964
580	0.1300239517
581	0.1300069997
582	0.1299668419
583	0.1299381642
584	0.1298986724
585	0.1298693713
586	0.1298616648
587	0.1298545991
588	0.1298353035
589	0.1298295623
590	0.1298068051
591	0.1297666481
592	0.1297612947
593	0.1297525902
594	0.1297439939
595	0.1297158667
596	0.1296758079
597	0.129638364
598	0.1296235298
599	0.1296125698
600	0.1295598709
601	0.1295440778
602	0.1295431214
603	0.1295421699
604	0.1295413229
605	0.1295267477
606	0.1294889693
607	0.1294775724
608	0.1294372572
609	0.1294187543
610	0.129418087
611	0.1294052395
612	0.1293831109
613	0.1293524923
614	0.1293394599
615	0.1293170741
616	0.1293074552
617	0.1292761137
618	0.1292520362
619	0.1292251916
620	0.1292013524
621	0.1291839546
622	0.1291838913
623	0.1291512813
624	0.1291486672
625	0.1291403522
626	0.1291224694
627	0.129092724
628	0.1290730309
629	0.1290233612
630	0.1290023314
631	0.1289881064
632	0.1289839986
633	0.1289558958
634	0.1289405194
635	0.1288983067
636	0.1288321681
637	0.1288094367
638	0.1288040409
639	0.1287701589
640	0.1287636473
641	0.1287514538
642	0.1287412018
643	0.1286892591
644	0.1286720803
645	0.1286471671
646	0.128625584
647	0.1285645266
648	0.1285128497
649	0.1284938152
650	0.1284542453
651	0.1284117057
652	0.128356343
653	0.1283279929
654	0.1282412707
655	0.1282154747
656	0.1282110389
657	0.1282050605
658	0.1281995264
659	0.1281653302
660	0.1281409797
661	0.1280831518
662	0.1280819763
663	0.1280717556
664	0.1280614787
665	0.1280103625
666	0.1279895219
667	0.1279561321
668	0.1279229385
669	0.1278583624
670	0.1278190662
671	0.1278077707
672	0.1277968254
673	0.1277754425
674	0.1277381935
675	0.1277145604
676	0.1276898476
677	0.1276842818
678	0.1276762659
679	0.1276516335
680	0.1276324557
681	0.127617658
682	0.1275339226
683	0.1275168996
684	0.1274610269
685	0.1274596972
686	0.127422421
687	0.1274157274
688	0.1273840649
689	0.1273254605
690	0.1273094267
691	0.1272473148
692	0.1271908716
693	0.1271426731
694	0.127089145
695	0.1270440022
696	0.1270143731
697	0.1270042141
698	0.1269639161
699	0.1269356601
700	0.1268811691
701	0.1268674074
702	0.1268653873
703	0.1268373885
704	0.1268141363
705	0.1268089309
706	0.1267899131
707	0.1267897878
708	0.1267694354
709	0.1267273132
710	0.1266917292
711	0.1266470027
712	0.1266363256
713	0.1266173454
714	0.1265611204
715	0.1265534793
716	0.126543971
717	0.1265149648
718	0.1265052064
719	0.1264864027
720	0.126470822
721	0.1264462223
722	0.1263902013
723	0.1263896691
724	0.1263676843
725	0.1263564794
726	0.1263558599
727	0.1263215851
728	0.1263076321
729	0.1262814583
730	0.1262813638
731	0.1262486244
732	0.1262223147
733	0.1262118879
734	0.1261923134
735	0.126165221
736	0.1261302303
737	0.12612251
738	0.1260846105
739	0.1260687002
740	0.1260555799
741	0.1260002999
742	0.1259952419
743	0.1259870488
744	0.1259553199
745	0.1259518486
746	0.1259101964
747	0.1258959267
748	0.1258551539
749	0.1258483821
750	0.125835722
751	0.1258236292
752	0.1258048191
753	0.1257881154
754	0.1257640037
755	0.1257452666
756	0.1257148633
757	0.1257008448
758	0.1256411297
759	0.1256200764
760	0.1255922497
761	0.12559209
762	0.1255763386
763	0.12555924
764	0.1255102531
765	0.1254931548
766	0.1254673895
767	0.1254179184
768	0.1253998481
769	0.125391717
770	0.1253876003
771	0.1253573102
772	0.1253438029
773	0.1253056799
774	0.1252912068
775	0.1252851118
776	0.1252608983
777	0.125246625
778	0.1252048129
779	0.1251860651
780	0.1251284478
781	0.125115262
782	0.1250935419
783	0.1250682452
784	0.125013011
785	0.1249845017
786	0.1249744272
787	0.1249511119
788	0.1249172263
789	0.1248643231
790	0.1248400652
791	0.1248148197
792	0.1248029613
793	0.1247804017
794	0.1247651724
795	0.1247446606
796	0.124741777
797	0.1247264493
798	0.124663958
799	0.1246610305
800	0.1246438073
801	0.124621394
802	0.1246074366
803	0.1245674673
804	0.1245525838
805	0.1245372996
806	0.1245194083
807	0.1244789357
808	0.1244647295
809	0.1244600413
810	0.1244499409
811	0.1244355479
812	0.1244209452
813	0.1243817048
814	0.1243549056
815	0.1243538845
816	0.1243410758
817	0.1242996469
818	0.1242829635
819	0.1242699066
820	0.1242618505
821	0.1242537609
822	0.124240165
823	0.1242172312
824	0.1242109471
825	0.1241807718
826	0.1241310517
827	0.1241304067
828	0.1240865886
829	0.1240707535
830	0.1240594308
831	0.1240536587
832	0.1240338041
833	0.1240124381
834	0.1239904105
835	0.1239553376
836	0.1239522888
837	0.1239193988
838	0.1239180259
839	0.1238910276
840	0.1238737584
841	0.1238573013
842	0.1238365201
843	0.1238182646
844	0.1237893298
845	0.1237340479
846	0.1237049732
847	0.1236710662
848	0.1236489789
849	0.1236379763
850	0.1236091931
851	0.1235713933
852	0.1235640839
853	0.1235582595
854	0.1235156885
855	0.1234805707
856	0.1234735093
857	0.1234270158
858	0.1233685363
859	0.123352589
860	0.1233326735
861	0.1233170859
862	0.1232857359
863	0.1232611656
864	0.1232416496
865	0.1232336237
866	0.1231978357
867	0.1231539183
868	0.1231417593
869	0.1231189228
870	0.1231146499
871	0.123086411
872	0.1230508202
873	0.1229953044
874	0.1229683062
875	0.1229665493
876	0.1229431382
877	0.1229177932
878	0.1228954418
879	0.1228844703
880	0.1228529617
881	0.1228069856
882	0.1228050488
883	0.1227967194
884	0.1227931775
885	0.1227790289
886	0.1227700395
887	0.1227552852
888	0.1227329302
889	0.1227115991
890	0.1226717067
891	0.1226262826
892	0.1225911484
893	0.1225735658
894	0.1225712257
895	0.1225577868
896	0.1225397957
897	0.1225057839
898	0.1224818221
899	0.1224600765
900	0.1224481705
901	0.1224363097
902	0.1223967632
903	0.1223748259
904	0.1223513316
905	0.1223374985
906	0.122321589
907	0.1223166629
908	0.1222748804
909	0.1222526527
910	0.1222339901
911	0.1222226321
912	0.122188159
913	0.122157196
914	0.1221094627
915	0.1220810052
916	0.1220679696
917	0.1220486378
918	0.1220065602
919	0.1219784647
920	0.1219586483
921	0.1218993645
922	0.1218983532
923	0.1218801166
924	0.1218628387
925	0.1218499716
926	0.1218375197
927	0.1218275122
928	0.121781112
929	0.1217747426
930	0.1217416069
931	0.1216774019
932	0.1216516443
933	0.1216434318
934	0.1216265284
935	0.121597283
936	0.121584531
937	0.1215725124
938	0.1215663834
939	0.1215458773
940	0.1215327522
941	0.1215178757
942	0.1214780018
943	0.1214602571
944	0.1214054613
945	0.1213876369
946	0.1213726262
947	0.121350014
948	0.1213476344
949	0.1213086275
950	0.121304102
951	0.1212766348
952	0.1212715702
953	0.1212212381
954	0.1212172045
955	0.1212116278
956	0.1211916433
957	0.1211639917
958	0.1211267036
959	0.1210754029
960	0.1210325681
961	0.1210252096
962	0.1210240474
963	0.1210168942
964	0.1210126677
965	0.1209870074
966	0.1209700624
967	0.1209543739
968	0.1209285229
969	0.1209197268
970	0.1208838556
971	0.12085041
972	0.1208382151
973	0.1207988927
974	0.1207823037
975	0.1207340251
976	0.1207059745
977	0.1206974402
978	0.1206832605
979	0.1206435006
980	0.1206408701
981	0.1206231166
982	0.1206055578
983	0.1205918527
984	0.1205766764
985	0.1205273614
986	0.1205118597
987	0.1204927806
988	0.1204662719
989	0.1204125735
990	0.1203724549
991	0.1203364656
992	0.1203243995
993	0.1203127376
994	0.1203092387
995	0.1202845966
996	0.1202666697
997	0.1202407194
998	0.1202365728
999	0.1202188482
