iter	Passed	Remaining
399	45738	68608
400	45855	68497
401	45961	68370
402	46067	68244
403	46210	68171
404	46322	68054
405	46430	67930
406	46554	67829
407	46665	67710
408	46779	67595
409	46898	67488
410	46996	67350
411	47113	67239
412	47211	67101
413	47315	66973
414	47437	66869
415	47553	66757
416	47693	66679
417	47809	66566
418	47912	66436
419	48031	66329
420	48126	66188
421	48235	66067
422	48351	65953
423	48486	65868
424	48611	65768
425	48731	65661
426	48841	65540
427	48950	65419
428	49050	65286
429	49168	65176
430	49286	65067
431	49404	64957
432	49528	64856
433	49640	64738
434	49764	64636
435	49882	64526
436	50008	64427
437	50124	64314
438	50247	64210
439	50369	64106
440	50484	63993
441	50616	63900
442	50742	63800
443	50866	63697
444	50996	63601
445	51114	63491
446	51238	63388
447	51345	63265
448	51461	63151
449	51564	63023
450	51689	62921
451	51817	62823
452	51938	62715
453	52051	62599
454	52194	62519
455	52329	62427
456	52463	62336
457	52594	62240
458	52793	62224
459	52932	62138
460	53074	62054
461	53191	61941
462	53303	61822
463	53411	61699
464	53527	61584
465	53638	61465
466	53764	61362
467	53903	61274
468	54046	61191
469	54190	61108
470	54304	60992
471	54424	60881
472	54540	60766
473	54652	60647
474	54760	60524
475	54882	60417
476	55025	60332
477	55146	60222
478	55261	60106
479	55373	59988
480	55484	59868
481	55583	59735
482	55690	59611
483	55803	59492
484	55920	59379
485	56032	59261
486	56157	59155
487	56277	59045
488	56386	58923
489	56498	58804
490	56627	58703
491	56740	58585
492	56863	58478
493	56986	58370
494	57133	58288
495	57265	58188
496	57375	58067
497	57490	57952
498	57620	57851
499	57741	57741
500	57872	57641
501	57982	57520
502	58104	57410
503	58224	57299
504	58349	57193
505	58461	57075
506	58580	56962
507	58706	56856
508	58819	56739
509	58929	56618
510	59044	56502
511	59154	56381
512	59262	56258
513	59384	56149
514	59498	56032
515	59611	55914
516	59729	55801
517	59860	55700
518	60012	55618
519	60139	55513
520	60239	55383
521	60369	55280
522	60479	55160
523	60588	55038
524	60706	54925
525	60842	54828
526	60987	54738
527	61128	54644
528	61258	54541
529	61379	54430
530	61508	54326
531	61640	54225
532	61762	54114
533	61843	53968
534	61978	53868
535	62107	53764
536	62219	53645
537	62341	53534
538	62459	53420
539	62584	53312
540	62696	53193
541	62799	53066
542	62934	52966
543	63045	52846
544	63141	52714
545	63261	52601
546	63373	52482
547	63517	52390
548	63648	52287
549	63790	52192
550	63904	52075
551	64020	51958
552	64128	51836
553	64251	51725
554	64363	51606
555	64474	51486
556	64575	51358
557	64688	51240
558	64800	51121
559	64927	51014
560	65045	50900
561	65154	50778
562	65273	50664
563	65406	50562
564	65521	50445
565	65630	50324
566	65737	50201
567	65868	50096
568	65987	49983
569	66074	49845
570	66193	49731
