iter	Logloss
0	0.4619409408
1	0.3376835441
2	0.2739543365
3	0.2360717448
4	0.2150687551
5	0.2006976036
6	0.1918803694
7	0.1850632587
8	0.1805846401
9	0.1771966252
10	0.1737664079
11	0.1714893978
12	0.1695239817
13	0.166783818
14	0.1648148512
15	0.1628299903
16	0.1618402872
17	0.1605921817
18	0.1599591315
19	0.1588105513
20	0.1580852167
21	0.1573364601
22	0.1567577902
23	0.1561432019
24	0.1558010824
25	0.1553768027
26	0.155022561
27	0.1546962516
28	0.1542910031
29	0.1537553422
30	0.1534784989
31	0.1531144189
32	0.1529680059
33	0.1528326121
34	0.152545488
35	0.1522453507
36	0.1520926897
37	0.1520494581
38	0.1518844253
39	0.1517543132
40	0.151577883
41	0.151284394
42	0.151168758
43	0.1509966146
44	0.1508611154
45	0.1507599412
46	0.1506438823
47	0.1504680502
48	0.1503297673
49	0.1502050501
50	0.1500943378
51	0.1499119573
52	0.1498530235
53	0.1497880578
54	0.1497315744
55	0.1496664142
56	0.1495428915
57	0.1494869863
58	0.1494798766
59	0.1493212731
60	0.149243201
61	0.1491471871
62	0.1490694133
63	0.1489161426
64	0.1488562597
65	0.148754135
66	0.1486305391
67	0.1485370549
68	0.1484407073
69	0.1483207579
70	0.1482578813
71	0.1481806044
72	0.1481038029
73	0.1480385888
74	0.148023354
75	0.1480199612
76	0.1479857534
77	0.1479061268
78	0.1478067419
79	0.1477307499
80	0.1477271362
81	0.1476568195
82	0.1475940191
83	0.1475104334
84	0.1474102979
85	0.1473270443
86	0.1473003523
87	0.1472478042
88	0.1471708144
89	0.1471452827
90	0.1471432861
91	0.1470718269
92	0.1470039482
93	0.1468904413
94	0.1468328175
95	0.146784263
96	0.1466345528
97	0.1465641928
98	0.1464813124
99	0.1464246984
100	0.1463714441
101	0.1463648598
102	0.1463198334
103	0.1462621504
104	0.1461881288
105	0.1461234162
106	0.146085068
107	0.1460651793
108	0.1459965241
109	0.1458806673
110	0.1457740798
111	0.1457163227
112	0.1456549665
113	0.1455804777
114	0.1454623704
115	0.1453744891
116	0.1453243151
117	0.1452748168
118	0.1452386517
119	0.1451699706
120	0.1450591605
121	0.1450459488
122	0.1450100867
123	0.1449612587
124	0.1449247382
125	0.1448805273
126	0.1448570938
127	0.1448352552
128	0.1447873533
129	0.1447550842
130	0.1447134612
131	0.1446683714
132	0.1445900224
133	0.1444714673
134	0.1444056032
135	0.1443825136
136	0.1443511494
137	0.1443488928
138	0.1443059565
139	0.1441909996
140	0.1441559289
141	0.1441357785
142	0.1441207301
143	0.1441169664
144	0.1441074273
145	0.1440919224
146	0.1440412955
147	0.1439870897
148	0.1439475571
149	0.1439163261
150	0.1439022093
151	0.1438115156
152	0.1437636852
153	0.1437239137
154	0.1436867164
155	0.1436213675
156	0.1436036156
157	0.1435382115
158	0.1435107367
159	0.1434375191
160	0.1433774279
161	0.1432872948
162	0.1432467016
163	0.1431977216
164	0.1431633865
165	0.1431167815
166	0.1430887256
167	0.1430565404
168	0.1430361924
169	0.143025895
170	0.1429984779
171	0.1429809966
172	0.1429360374
173	0.1428470078
174	0.1427717517
175	0.142752658
176	0.142670112
177	0.1426600042
178	0.1426524003
179	0.1426181132
180	0.1426128215
181	0.1425195176
182	0.1424865219
183	0.1424250877
184	0.1423530101
185	0.1423156777
186	0.1422640198
187	0.1422331156
188	0.1421930951
189	0.1421047952
190	0.1420545636
191	0.1420060479
192	0.1419624995
193	0.1419485722
194	0.1419204869
195	0.1418733293
196	0.1418418273
197	0.1418387576
198	0.1418145686
199	0.1417993142
200	0.1417359841
201	0.14167024
202	0.141667472
203	0.1416121468
204	0.1415794815
205	0.1415405544
206	0.1415167302
207	0.1414779205
208	0.1414539184
209	0.141384462
210	0.1413746381
211	0.141346993
212	0.1412582081
213	0.1412515069
214	0.1412244432
215	0.1412218341
216	0.1411673598
217	0.1411547273
218	0.1410960461
219	0.1410758943
220	0.1410663144
221	0.1410469564
222	0.1410018588
223	0.1409661658
224	0.1409355142
225	0.1408418247
226	0.1408323951
227	0.1408100496
228	0.1408033445
229	0.1407879359
230	0.1407352372
231	0.1407302691
232	0.1406850529
233	0.1406713373
234	0.1406179197
235	0.1405883702
236	0.1405711096
237	0.1405267392
238	0.1405202173
239	0.140466572
240	0.1404343205
241	0.1403345698
242	0.1402666093
243	0.1402310631
244	0.1402252738
245	0.1401783735
246	0.1401655532
247	0.1401367024
248	0.1401196298
249	0.1400376906
250	0.1400127593
251	0.1399704772
252	0.1399332472
253	0.1398953738
254	0.1398029684
255	0.1397648251
256	0.1397110414
257	0.1396606158
258	0.1395910816
259	0.1395415527
260	0.1394749929
261	0.1394425367
262	0.1394182671
263	0.1394045265
264	0.1393816716
265	0.1393511692
266	0.1393377439
267	0.1393314984
268	0.1393073507
269	0.1392868763
270	0.139284
271	0.1392645792
272	0.1392144146
273	0.139205451
274	0.1391354616
275	0.1390989788
276	0.1390925284
277	0.1390284496
278	0.1389939295
279	0.138955767
280	0.1389316771
281	0.1388782958
282	0.1388649649
283	0.1388293079
284	0.1387984157
285	0.1387603176
286	0.1387591703
287	0.1387386532
288	0.1387242167
289	0.1386649508
290	0.1386340287
291	0.1386076717
292	0.1386028216
293	0.1385882684
294	0.1385450241
295	0.1385345333
296	0.1384766176
297	0.1384214332
298	0.1384088778
299	0.138399229
300	0.1383619099
301	0.1383463295
302	0.1383229249
303	0.1382766993
304	0.1382377922
305	0.1381892498
306	0.1381761724
307	0.1381448297
308	0.1381206221
309	0.138086467
310	0.1380625215
311	0.1380501955
312	0.1380074988
313	0.1379364283
314	0.1378909899
315	0.1378696107
316	0.1377987363
317	0.1377971855
318	0.137767016
319	0.1377424462
320	0.1377290381
321	0.1376826699
322	0.1376651965
323	0.1376406107
324	0.1376096988
325	0.137600402
326	0.137569727
327	0.137531746
328	0.1374967861
329	0.1374836822
330	0.1374481802
331	0.137414969
332	0.1373805295
333	0.1373780691
334	0.1373502548
335	0.1373234608
336	0.1373115654
337	0.1372830554
338	0.1372368332
339	0.1371594592
340	0.137150906
341	0.1370873919
342	0.1370242981
343	0.1369921249
344	0.136934021
345	0.1368894039
346	0.1368472902
347	0.1367887508
348	0.1367597385
349	0.1367437894
350	0.1367008337
351	0.1366787597
352	0.1366075893
353	0.1365932525
354	0.1365448461
355	0.1365036416
356	0.1364544968
357	0.1364261259
358	0.1364164464
359	0.1363729688
360	0.1363209006
361	0.1363192259
362	0.1363181084
363	0.1362707095
364	0.1362449127
365	0.1361781499
366	0.1361762143
367	0.1361445297
368	0.1361162852
369	0.1360750356
370	0.1360611562
371	0.1360472819
372	0.1360038768
373	0.1359654544
374	0.1359509209
375	0.1359377671
376	0.1358841271
377	0.1358225405
378	0.1357724403
379	0.135738471
380	0.1357107126
381	0.1356904987
382	0.1356749248
383	0.1356516139
384	0.1356383205
385	0.1355842513
386	0.1355447161
387	0.1355095907
388	0.1354695849
389	0.1354127086
390	0.1353843059
391	0.1353620891
392	0.1352984391
393	0.1352676615
394	0.1352196422
395	0.1351982612
396	0.135175348
