iter	Passed	Remaining
566	43679	33356
567	43757	33280
568	43837	33205
569	43915	33129
570	43992	33052
571	44063	32970
572	44135	32890
573	44219	32818
574	44296	32741
575	44374	32664
576	44451	32587
577	44533	32513
578	44609	32436
579	44693	32364
580	44769	32286
581	44848	32210
582	44928	32136
583	45005	32058
584	45107	31999
585	45190	31926
586	45271	31851
587	45345	31772
588	45420	31694
589	45495	31615
590	45566	31534
591	45637	31452
592	45713	31374
593	45786	31295
594	45851	31210
595	45932	31135
596	46005	31055
597	46080	30977
598	46146	30892
599	46231	30821
600	46310	30745
601	46392	30671
602	46452	30583
603	46534	30509
604	46609	30430
605	46668	30342
606	46741	30262
607	46822	30187
608	46897	30110
609	46974	30033
610	47053	29957
611	47134	29882
612	47220	29811
613	47316	29745
614	47406	29677
615	47473	29594
616	47552	29518
617	47626	29439
618	47708	29365
619	47784	29287
620	47861	29209
621	47940	29134
622	48020	29059
623	48099	28983
624	48180	28908
625	48251	28827
626	48332	28753
627	48410	28676
628	48479	28594
629	48560	28519
630	48635	28441
631	48705	28360
632	48786	28285
633	48857	28205
634	48942	28132
635	49023	28057
636	49100	27980
637	49180	27904
638	49255	27826
639	49321	27743
640	49392	27663
641	49470	27586
642	49552	27511
643	49619	27429
644	49695	27351
645	49772	27274
646	49841	27193
647	49912	27113
648	49990	27036
649	50055	26953
650	50127	26873
651	50208	26798
652	50287	26722
653	50367	26646
654	50444	26570
655	50517	26490
656	50591	26412
657	50654	26327
658	50727	26248
659	50807	26173
660	50875	26092
661	50947	26012
662	51013	25929
663	51093	25854
664	51163	25774
665	51248	25701
666	51328	25625
667	51411	25551
668	51484	25473
669	51556	25393
670	51643	25321
671	51733	25250
672	51824	25180
673	51902	25104
674	51977	25026
675	52061	24952
676	52141	24876
677	52213	24797
678	52290	24720
679	52370	24644
680	52455	24571
681	52539	24497
682	52630	24427
683	52709	24351
684	52788	24275
685	52865	24197
686	52939	24119
687	53019	24043
688	53098	23967
689	53170	23888
690	53252	23813
691	53327	23735
692	53407	23659
693	53479	23580
694	53562	23505
695	53636	23427
696	53716	23351
697	53795	23275
698	53888	23205
699	53976	23132
700	54065	23060
701	54143	22983
702	54217	22905
703	54292	22827
704	54375	22752
705	54456	22677
706	54526	22597
707	54608	22522
708	54685	22444
709	54756	22365
710	54836	22289
711	54902	22207
712	54985	22132
713	55066	22057
714	55132	21975
715	55207	21898
716	55288	21822
717	55365	21745
718	55454	21672
719	55532	21595
720	55609	21518
721	55688	21442
722	55770	21367
723	55851	21291
724	55925	21213
725	56003	21136
726	56092	21063
727	56177	20989
728	56246	20909
729	56326	20833
730	56405	20756
731	56484	20680
732	56555	20600
733	56641	20526
734	56725	20451
735	56807	20376
736	56886	20300
737	56969	20225
738	57043	20146
739	57120	20069
740	57183	19987
741	57256	19908
742	57335	19832
743	57404	19752
744	57477	19673
745	57554	19596
746	57630	19518
747	57709	19442
748	57785	19364
749	57864	19288
750	57942	19211
751	58021	19134
752	58096	19056
753	58173	18979
754	58264	18907
755	58353	18833
756	58442	18760
757	58517	18682
758	58590	18603
759	58671	18527
760	58743	18449
761	58829	18374
762	58907	18297
763	58987	18221
764	59067	18145
765	59158	18071
766	59282	18008
767	59358	17931
768	59437	17854
769	59516	17777
770	59597	17701
771	59681	17626
772	59762	17549
773	59837	17472
774	59918	17395
775	59991	17317
776	60069	17240
777	60148	17163
778	60224	17085
779	60304	17008
780	60385	16932
781	60467	16856
782	60558	16783
783	60651	16710
784	60731	16633
785	60805	16555
786	60875	16475
787	60947	16396
788	61023	16319
789	61099	16241
790	61172	16163
791	61249	16085
792	61325	16007
793	61402	15930
794	61475	15852
795	61550	15774
796	61619	15694
797	61702	15619
798	61782	15542
799	61863	15465
800	61932	15386
801	62004	15307
802	62083	15231
803	62160	15153
804	62237	15076
805	62310	14997
806	62382	14919
807	62453	14840
808	62516	14759
809	62598	14683
810	62676	14606
811	62769	14532
812	62854	14457
813	62926	14378
814	63000	14300
815	63068	14221
816	63145	14143
817	63220	14066
818	63300	13989
819	63381	13913
820	63463	13836
821	63533	13757
822	63613	13681
823	63686	13603
824	63763	13525
825	63846	13449
826	63923	13372
827	64001	13294
828	64075	13217
829	64157	13140
830	64233	13063
831	64304	12984
832	64377	12906
833	64456	12829
834	64535	12752
835	64620	12676
836	64701	12600
837	64780	12523
838	64857	12445
839	64948	12371
840	65042	12296
841	65121	12219
842	65215	12145
843	65289	12067
844	65365	11990
845	65437	11911
846	65515	11834
847	65596	11757
848	65671	11680
849	65752	11603
850	65831	11526
851	65909	11449
852	65986	11371
853	66061	11293
854	66143	11217
855	66221	11139
856	66301	11063
857	66371	10984
858	66450	10907
859	66530	10830
860	66616	10754
861	66693	10677
862	66772	10599
863	66855	10523
864	66926	10445
865	67005	10368
866	67088	10291
867	67179	10216
868	67259	10139
869	67326	10060
870	67456	9990
871	67544	9914
872	67622	9837
873	67708	9761
874	67791	9684
875	67850	9604
876	67926	9526
877	68016	9451
878	68134	9379
879	68203	9300
880	68280	9222
881	68361	9145
882	68438	9068
883	68526	8992
884	68597	8913
885	68675	8836
886	68750	8758
887	68831	8681
888	68917	8604
889	68991	8527
890	69075	8450
891	69159	8373
892	69233	8295
893	69316	8218
894	69409	8143
895	69496	8066
896	69582	7990
897	69663	7912
898	69741	7835
899	69820	7757
900	69903	7680
901	69982	7603
902	70061	7525
903	70150	7449
904	70226	7371
905	70304	7294
906	70382	7216
907	70460	7139
908	70539	7061
909	70616	6984
910	70691	6906
911	70773	6829
912	70864	6752
913	70941	6674
914	71012	6596
915	71089	6519
916	71172	6441
917	71254	6364
918	71329	6286
919	71408	6209
920	71490	6132
921	71589	6056
922	71690	5980
923	71822	5907
924	71926	5831
925	72036	5756
926	72137	5680
927	72255	5606
928	72369	5530
929	72498	5456
930	72609	5381
931	72719	5305
932	72825	5229
933	72934	5153
934	73021	5076
935	73119	4999
936	73212	4922
937	73312	4845
938	73411	4769
939	73491	4690
940	73571	4612
941	73648	4534
942	73721	4456
943	73803	4378
944	73894	4300
945	73983	4223
946	74069	4145
947	74160	4067
948	74239	3989
949	74316	3911
950	74405	3833
951	74494	3756
952	74574	3677
953	74664	3600
954	74746	3522
955	74830	3444
956	74915	3366
957	74985	3287
958	75077	3209
959	75168	3132
960	75280	3055
961	75373	2977
962	75479	2900
963	75562	2821
964	75647	2743
965	75734	2665
966	75812	2587
967	75890	2508
968	75975	2430
969	76076	2352
970	76169	2274
971	76256	2196
972	76337	2118
973	76411	2039
974	76501	1961
975	76591	1883
976	76675	1805
977	76743	1726
978	76835	1648
979	76923	1569
980	77014	1491
981	77109	1413
982	77201	1335
983	77283	1256
984	77427	1179
985	77511	1100
986	77586	1021
987	77666	943
988	77745	864
989	77821	786
990	77892	707
991	77976	628
992	78065	550
993	78147	471
994	78260	393
995	78351	314
996	78445	236
997	78518	157
998	78591	78
999	78688	0
