iter	Passed	Remaining
866	73874	11332
867	73968	11248
868	74049	11162
869	74132	11077
870	74218	10992
871	74319	10909
872	74405	10824
873	74493	10739
874	74570	10652
875	74652	10567
876	74738	10482
877	74824	10397
878	74908	10311
879	74997	10226
880	75082	10141
881	75163	10055
882	75252	9971
883	75341	9886
884	75431	9801
885	75512	9716
886	75601	9631
887	75679	9545
888	75766	9460
889	75843	9373
890	75922	9287
891	76022	9204
892	76116	9120
893	76205	9035
894	76297	8951
895	76380	8865
896	76466	8780
897	76547	8694
898	76628	8609
899	76711	8523
900	76799	8438
901	76884	8353
902	76972	8268
903	77054	8182
904	77142	8097
905	77225	8012
906	77298	7925
907	77379	7840
908	77470	7755
909	77556	7670
910	77642	7585
911	77729	7500
912	77808	7414
913	77876	7327
914	77962	7242
915	78040	7156
916	78123	7071
917	78214	6986
918	78312	6902
919	78406	6817
920	78488	6732
921	78566	6646
922	78648	6561
923	78735	6476
924	78825	6391
925	78909	6305
926	78981	6219
927	79070	6134
928	79156	6049
929	79238	5964
930	79328	5879
931	79423	5794
932	79515	5710
933	79603	5625
934	79690	5539
935	79777	5454
936	79868	5370
937	79950	5284
938	80029	5198
939	80118	5113
940	80196	5028
941	80273	4942
942	80361	4857
943	80464	4773
944	80562	4688
945	80648	4603
946	80737	4518
947	80821	4433
948	80898	4347
949	80983	4262
950	81072	4177
951	81161	4092
952	81249	4007
953	81336	3921
954	81428	3836
955	81511	3751
956	81596	3666
957	81689	3581
958	81771	3495
959	81845	3410
960	81929	3324
961	82012	3239
962	82099	3154
963	82177	3068
964	82261	2983
965	82345	2898
966	82438	2813
967	82523	2728
968	82628	2643
969	82724	2558
970	82799	2472
971	82879	2387
972	82961	2302
973	83051	2216
974	83131	2131
975	83224	2046
976	83310	1961
977	83393	1875
978	83475	1790
979	83559	1705
980	83644	1620
981	83728	1534
982	83810	1449
983	83896	1364
984	83984	1278
985	84074	1193
986	84158	1108
987	84243	1023
988	84340	938
989	84415	852
990	84504	767
991	84562	681
992	84652	596
993	84734	511
994	84831	426
995	84920	341
996	85000	255
997	85077	170
998	85160	85
999	85242	0
