iter	Logloss
353	0.1362552349
354	0.1362492836
355	0.1362305561
356	0.1361938629
357	0.1361687972
358	0.136164687
359	0.1361411191
360	0.1360922101
361	0.136088924
362	0.1360655738
363	0.136004002
364	0.1359325714
365	0.1359117289
366	0.1358599073
367	0.1358365127
368	0.1358030133
369	0.1357595367
370	0.1356775848
371	0.1356728227
372	0.1356344876
373	0.1356102771
374	0.1355980692
375	0.1355498558
376	0.1355256387
377	0.1354904791
378	0.1354668545
379	0.1354302265
380	0.1354090247
381	0.1353941702
382	0.135329448
383	0.1352786274
384	0.1352658556
385	0.1352199918
386	0.1352090907
387	0.1351937294
388	0.1351773972
389	0.1351683557
390	0.1351673372
391	0.1351306258
392	0.1351133886
393	0.1350984077
394	0.1350838114
395	0.1350322924
396	0.1350149352
397	0.1349996003
398	0.1349363541
399	0.1349084982
400	0.134878982
401	0.1348563192
402	0.1348462369
403	0.1347911198
404	0.1347207042
405	0.1346995507
406	0.1346424486
407	0.134612515
408	0.1345650067
409	0.1345330394
410	0.1345243771
411	0.1345048369
412	0.1344648831
413	0.1344258444
414	0.134395723
415	0.1343617647
416	0.134315997
417	0.1342698898
418	0.1342483843
419	0.1342399149
420	0.1342109275
421	0.1341497045
422	0.1341389797
423	0.1341094119
424	0.1340530332
425	0.1340005763
426	0.1339466329
427	0.1339386229
428	0.1339134025
429	0.1338862058
430	0.1338467226
431	0.1338245374
432	0.1338119619
433	0.1337902174
434	0.1337752487
435	0.1337648987
436	0.1337392785
437	0.1337098181
438	0.1336989699
439	0.1336427958
440	0.1336287554
441	0.1335748773
442	0.1335357239
443	0.1335215204
444	0.1335024989
445	0.1334794934
446	0.1334261471
447	0.1334196434
448	0.1333487274
449	0.1333088506
450	0.1332716798
451	0.1332320191
452	0.1332069473
453	0.1331910228
454	0.1331775607
455	0.1331421179
456	0.1331349081
457	0.1330950641
458	0.13307195
459	0.133028194
460	0.1330122163
461	0.13296591
462	0.1329582345
463	0.1329395536
464	0.132903454
465	0.1328787975
466	0.1328311968
467	0.1328046924
468	0.1327781432
469	0.1327221447
470	0.1326586346
471	0.1326531353
472	0.1326470791
473	0.1326359908
474	0.1326232126
475	0.1325832988
476	0.1325287775
477	0.132499295
478	0.1324730267
479	0.1324676311
480	0.13244018
481	0.1323897768
482	0.1323563385
483	0.132310845
484	0.1322833627
485	0.1322519107
486	0.1322126219
487	0.132162606
488	0.1321287745
489	0.1321095277
490	0.1320453603
491	0.1320349181
492	0.1320242432
493	0.1320160296
494	0.1320130367
495	0.1319828864
496	0.1319275857
497	0.1318650721
498	0.1318255118
499	0.1317620161
500	0.1317507593
501	0.1317074899
502	0.1316746247
503	0.1316559002
504	0.1316306873
505	0.1316234367
506	0.1315853079
507	0.1315575405
508	0.1315272434
509	0.1315036491
510	0.1314471992
511	0.1314105618
512	0.1313787026
513	0.1313618029
514	0.1313041096
515	0.1312546288
516	0.1311807753
517	0.1311381756
518	0.1311172992
519	0.1310858549
520	0.1310417214
521	0.1310408385
522	0.1310342639
523	0.1309909615
524	0.1309541636
525	0.1308996408
526	0.1308883954
527	0.1308328104
528	0.130808207
529	0.130779854
530	0.1307350275
531	0.1306975537
532	0.1306668207
533	0.1306517458
534	0.1306229541
535	0.1305884241
536	0.1305861527
537	0.1305758832
538	0.1305005373
539	0.1304505909
540	0.1304436113
541	0.1304164716
542	0.1303925006
543	0.1303659864
544	0.1303535598
545	0.1303215544
546	0.1302708374
547	0.1302100911
548	0.1301803339
549	0.1301690783
550	0.1301573916
551	0.1301489248
552	0.1301324686
553	0.1301230776
554	0.130101397
555	0.1300788369
556	0.1300546549
557	0.1300201107
558	0.1299908785
559	0.1299820365
560	0.1299641826
561	0.1299180148
562	0.1298990052
563	0.1298683903
564	0.1298475971
565	0.1298208913
566	0.1298163819
567	0.129765907
568	0.1297385677
569	0.1296964764
570	0.1296603344
571	0.1296462686
572	0.1296354155
573	0.1296134045
574	0.1295826134
575	0.1295625135
576	0.1295291882
577	0.1294730392
578	0.129462128
579	0.1294537297
580	0.1294422802
581	0.1294261089
582	0.1294005644
583	0.1293687191
584	0.1293671055
585	0.1293239528
586	0.1293062969
587	0.1292927662
588	0.1292686279
589	0.1292284505
590	0.1292189413
591	0.1291790387
592	0.1291593054
593	0.1291453531
594	0.1291322414
595	0.1291047831
596	0.129079444
597	0.1290601165
598	0.1290536174
599	0.1289944636
600	0.1289367296
601	0.1289325866
602	0.1289083741
603	0.1288772299
604	0.1288232817
605	0.1288146214
606	0.1288073001
607	0.1287821228
608	0.1287594373
609	0.1287505694
610	0.1287281913
611	0.1286874643
612	0.1286748518
613	0.1286467925
614	0.1286357819
615	0.1286155881
616	0.1285873255
617	0.1285595499
618	0.128549604
619	0.1285088927
620	0.128487909
621	0.1284791351
622	0.1284368026
623	0.1284042152
624	0.1283758488
625	0.1283661237
626	0.1283552474
627	0.1283464772
628	0.1283267218
629	0.1282895492
630	0.1282653991
631	0.1282441979
632	0.1282294235
633	0.1282150086
634	0.1281923056
635	0.1281875708
636	0.1281797327
637	0.1281542616
638	0.1281388843
639	0.1281006291
640	0.1280931116
641	0.1280321229
642	0.1280040726
643	0.1280014936
644	0.1279605151
645	0.1279335286
646	0.1279218594
647	0.1279154849
648	0.127892084
649	0.1278564752
650	0.1278314825
651	0.1277939321
652	0.1277825691
653	0.127750197
654	0.1277094957
655	0.127679943
656	0.1276444311
657	0.12761387
658	0.1276082282
659	0.1275907075
660	0.1275690195
661	0.1275380081
662	0.1274987683
663	0.1274918613
664	0.1274821152
665	0.1274553591
666	0.1274524455
667	0.1274338519
668	0.1274194167
669	0.1273826641
670	0.1273676312
671	0.1273129917
672	0.1272839314
673	0.1272290649
674	0.1272160492
675	0.1271845755
676	0.1271409911
677	0.1271360316
678	0.1271281742
679	0.1270966133
680	0.1270722278
681	0.1270220889
682	0.1269930012
683	0.1269230322
684	0.1269046747
685	0.1268825814
686	0.1268539693
687	0.1268282994
688	0.1268199414
689	0.1268172473
690	0.126780195
691	0.1267534195
692	0.1267066738
693	0.1266568448
694	0.126633896
695	0.1265784302
696	0.1265543047
697	0.1265328548
698	0.1265062059
699	0.1264960759
700	0.126458223
701	0.1263774176
702	0.1263541912
703	0.1263222954
704	0.1262952139
705	0.1262611078
706	0.1262220298
707	0.1262020458
708	0.1261688402
709	0.1261583185
710	0.1261334747
711	0.126104048
712	0.1260854551
713	0.1260621546
714	0.1260364474
715	0.1260197712
716	0.1260073941
717	0.1259481069
718	0.125910603
719	0.1259071196
720	0.1258966015
721	0.1258896551
722	0.1258775637
723	0.1258250092
724	0.1258145881
725	0.1257991228
726	0.1257810267
727	0.1257595092
728	0.1257307182
729	0.1257047998
730	0.1256710522
731	0.1256412541
732	0.1256120715
733	0.1255567082
734	0.1255532697
735	0.1255341065
736	0.1254957492
737	0.1254844832
738	0.1254675585
739	0.125458767
740	0.1254438533
741	0.1254186502
742	0.1254072961
743	0.1253750233
744	0.125370054
745	0.1253695429
746	0.1253484593
747	0.1253041025
748	0.1252904971
749	0.1252827925
750	0.125273466
751	0.1252606312
752	0.1252430258
753	0.1252014196
754	0.1251887418
755	0.1251773504
756	0.1251436252
757	0.1251349372
758	0.1251251528
759	0.1251111761
760	0.1250949365
761	0.1250799944
762	0.1250495797
763	0.1250213702
764	0.124989118
765	0.1249668607
766	0.1249253953
767	0.1249090598
768	0.1248964932
769	0.1248758153
770	0.1248619859
771	0.1248380386
772	0.1248158551
773	0.1248155963
774	0.1248016894
775	0.1247789453
776	0.1247751723
777	0.1247572255
778	0.124741042
779	0.1247225744
780	0.1247070728
781	0.1246970059
782	0.1246916839
783	0.1246464573
784	0.1246074826
785	0.1246027926
786	0.1245817451
787	0.124574811
788	0.1245485241
789	0.124521512
790	0.1245160573
791	0.1245066562
792	0.1244879052
793	0.1244654413
794	0.1244308912
795	0.1243835174
796	0.1243688411
797	0.1243405596
798	0.1243249479
799	0.1242704197
800	0.1242583735
801	0.1242518897
802	0.1242117981
803	0.1242062666
804	0.1241708025
805	0.1241587288
806	0.1241343897
807	0.1241294537
808	0.1241182213
809	0.1241018387
810	0.1240634444
811	0.1240564533
812	0.1240155724
813	0.1239912407
814	0.1239812047
815	0.1239652751
816	0.1239486946
817	0.123924925
818	0.123904059
819	0.1238607802
820	0.1238034939
821	0.1237822825
822	0.1237718266
823	0.1237622608
824	0.1237429968
825	0.1237339482
826	0.1237107397
827	0.1236701018
828	0.1236388037
829	0.1236276479
830	0.1236175056
831	0.1235945686
832	0.1235825104
833	0.1235718501
834	0.1235423535
835	0.1235331859
836	0.1235160659
837	0.1234983194
838	0.123452446
839	0.1234236614
840	0.1234188243
841	0.123418755
842	0.1234039742
843	0.1233917041
844	0.1233291324
845	0.1233081065
846	0.1232845983
847	0.1232439487
848	0.1232034989
849	0.123184191
850	0.1231474865
851	0.1231116704
852	0.1231060094
853	0.1230909615
854	0.1230609555
855	0.1230508078
856	0.1230441462
857	0.1229871805
858	0.1229816409
859	0.1229673926
860	0.1229347135
861	0.1229283679
862	0.122918359
863	0.1228774632
864	0.1228687965
865	0.1228210276
866	0.1228125683
867	0.1227952141
868	0.1227757139
869	0.1227371641
870	0.1227085192
871	0.122680348
872	0.1226616677
873	0.122647593
874	0.1226204543
875	0.122603999
876	0.1225560428
877	0.1225478656
878	0.1225192859
879	0.1224770644
880	0.1224631764
881	0.1224618648
882	0.1224269306
883	0.122388057
884	0.1223803733
885	0.1223446705
886	0.1223293891
887	0.1223119933
888	0.1223001029
889	0.1222977618
890	0.1222870582
891	0.1222559405
892	0.1222404472
893	0.1222228341
894	0.1221778002
895	0.1221619746
896	0.122145624
897	0.1221241572
898	0.1221176346
899	0.1220980607
900	0.1220693611
901	0.1219995544
902	0.121986325
903	0.1219665627
904	0.1219451479
905	0.1219156751
906	0.121897754
907	0.1218879362
908	0.1218394529
909	0.1218229512
910	0.1218068003
911	0.1217905648
912	0.12178433
913	0.1217794876
914	0.1217680904
915	0.1217454815
916	0.121742416
917	0.1217001374
918	0.121690199
919	0.1216697012
920	0.1216581036
921	0.1216545767
922	0.1216167162
923	0.1216018734
924	0.1215876657
925	0.1215812631
926	0.1215683801
927	0.1215612889
928	0.1215592732
929	0.1215495843
930	0.1215375206
931	0.1215198413
932	0.1215008054
933	0.1214832634
934	0.1214403217
935	0.1213931162
936	0.1213635405
937	0.1213284708
938	0.1212871227
939	0.1212427019
940	0.121236488
941	0.1212028142
942	0.121181722
943	0.121167055
944	0.121143215
945	0.1211012232
946	0.1210935595
947	0.1210781342
948	0.1210651506
949	0.1210277579
950	0.1210017176
951	0.1209584293
952	0.1209295329
953	0.1209059715
954	0.1208924927
955	0.1208687384
956	0.1208460442
957	0.1208320589
958	0.120797783
959	0.1207731038
960	0.120754171
961	0.1207291879
962	0.1207156882
963	0.1206699018
964	0.1206461712
965	0.1206137772
966	0.1206006006
967	0.1205816134
968	0.1205736764
969	0.1205443269
970	0.1205398187
971	0.1205305044
972	0.1204991709
973	0.1204789556
974	0.120447039
975	0.1204187282
976	0.1203840184
977	0.1203732251
978	0.1203683183
979	0.1203328469
980	0.1203181139
981	0.1203042511
982	0.1202813342
983	0.1202678233
984	0.1202363394
985	0.1202228917
986	0.1202198158
987	0.1201688942
988	0.1201139078
989	0.1200795015
990	0.1200716061
991	0.1200624826
992	0.1200445765
993	0.120026385
994	0.1200111862
995	0.1200078979
996	0.1199819064
997	0.1199438994
998	0.1199157904
999	0.119910663
