iter	Passed	Remaining
254	19171	56010
255	19251	55948
256	19322	55862
257	19400	55794
258	19486	55750
259	19561	55673
260	19641	55612
261	19712	55526
262	19793	55467
263	19868	55392
264	19937	55297
265	20015	55229
266	20087	55145
267	20166	55081
268	20247	55023
269	20321	54943
270	20398	54873
271	20479	54811
272	20550	54726
273	20625	54649
274	20703	54581
275	20778	54506
276	20877	54492
277	20958	54432
278	21039	54370
279	21107	54277
280	21186	54210
281	21268	54151
282	21344	54077
283	21418	53997
284	21491	53917
285	21568	53844
286	21643	53768
287	21722	53702
288	21793	53616
289	21868	53539
290	21952	53485
291	22029	53412
292	22108	53347
293	22173	53245
294	22247	53168
295	22320	53085
296	22398	53017
297	22480	52957
298	22558	52889
299	22634	52814
300	22704	52724
301	22783	52659
302	22851	52566
303	22932	52502
304	23006	52425
305	23098	52386
306	23184	52334
307	23261	52262
308	23337	52189
309	23419	52127
310	23495	52053
311	23572	51980
312	23647	51903
313	23725	51832
314	23799	51755
315	23880	51690
316	23962	51628
317	24034	51546
318	24110	51471
319	24183	51389
320	24257	51312
321	24334	51238
322	24416	51175
323	24496	51109
324	24567	51023
325	24633	50928
326	24713	50862
327	24787	50785
328	24868	50718
329	24943	50643
330	25014	50557
331	25096	50495
332	25178	50432
333	25259	50368
334	25338	50297
335	25406	50208
336	25490	50148
337	25568	50078
338	25646	50005
339	25720	49927
340	25787	49836
341	25863	49760
342	25921	49650
343	25998	49577
344	26070	49495
345	26134	49398
346	26213	49328
347	26281	49240
348	26352	49156
349	26442	49106
350	26514	49025
351	26591	48952
352	26664	48871
353	26733	48784
354	26814	48718
355	26894	48651
356	26969	48576
357	27050	48510
358	27120	48424
359	27202	48359
360	27282	48291
361	27360	48221
362	27443	48158
363	27535	48112
364	27623	48056
365	27699	47981
366	27777	47910
367	27844	47819
368	27908	47724
369	27982	47646
370	28062	47577
371	28139	47504
372	28212	47424
373	28291	47354
374	28366	47277
375	28434	47188
376	28512	47117
377	28579	47027
378	28639	46925
379	28713	46847
380	28777	46753
381	28851	46676
382	28932	46608
383	29008	46533
384	29080	46454
385	29152	46371
386	29226	46293
387	29305	46223
388	29384	46154
389	29462	46082
390	29535	46002
391	29609	45924
392	29708	45885
393	29788	45816
394	29866	45744
395	29956	45690
396	30037	45623
397	30128	45571
398	30210	45504
399	30288	45432
400	30372	45368
401	30451	45298
402	30529	45226
403	30606	45152
404	30675	45066
405	30756	44998
406	30831	44922
407	30941	44895
408	31019	44822
409	31091	44742
410	31166	44663
411	31237	44581
412	31313	44506
413	31386	44426
414	31462	44351
415	31537	44274
416	31617	44203
417	31688	44121
418	31766	44049
419	31863	44001
420	31944	43932
421	32020	43856
422	32092	43776
423	32173	43707
424	32253	43637
425	32327	43558
426	32400	43479
427	32472	43397
428	32553	43328
429	32622	43243
430	32688	43154
431	32762	43076
432	32841	43004
433	32906	42914
434	32985	42842
435	33062	42769
436	33140	42695
437	33219	42624
438	33299	42552
439	33373	42475
440	33451	42402
441	33525	42324
442	33606	42254
443	33684	42181
444	33761	42107
445	33833	42026
446	33913	41955
447	33991	41882
448	34081	41823
449	34164	41756
450	34225	41662
451	34310	41597
452	34380	41514
453	34457	41439
454	34537	41369
455	34614	41294
456	34692	41220
457	34760	41135
458	34840	41064
459	34918	40991
460	34981	40900
461	35044	40809
462	35114	40726
463	35195	40656
464	35274	40585
465	35355	40514
466	35428	40435
467	35503	40358
468	35578	40281
469	35651	40202
470	35729	40129
471	35803	40051
472	35887	39984
473	35962	39907
474	36046	39840
475	36124	39767
476	36199	39690
477	36291	39631
478	36388	39578
479	36467	39506
480	36545	39432
481	36623	39359
482	36700	39284
483	36769	39200
484	36860	39140
485	36943	39071
486	37027	39003
487	37116	38941
488	37203	38877
489	37291	38813
490	37382	38753
491	37470	38689
492	37560	38627
493	37645	38560
494	37720	38482
495	37799	38408
496	37889	38346
497	37978	38284
498	38068	38221
499	38146	38146
500	38234	38081
501	38316	38010
502	38396	37938
503	38487	37876
504	38578	37814
505	38657	37740
506	38731	37662
507	38811	37588
508	38888	37513
509	38957	37429
510	39034	37353
511	39117	37283
512	39196	37210
513	39275	37136
514	39354	37061
515	39430	36985
516	39508	36910
517	39590	36838
518	39666	36762
519	39742	36685
520	39824	36613
521	39901	36538
522	39967	36452
523	40040	36372
524	40122	36301
525	40205	36231
526	40280	36152
527	40357	36076
528	40438	36005
529	40519	35932
530	40597	35857
531	40685	35790
532	40771	35723
533	40856	35653
534	40933	35577
535	41010	35501
536	41090	35428
537	41167	35352
538	41251	35281
539	41325	35203
540	41403	35128
541	41488	35058
542	41564	34981
543	41640	34904
544	41719	34829
545	41797	34754
546	41876	34679
547	41954	34604
548	42035	34531
549	42107	34451
550	42183	34374
551	42247	34287
552	42314	34203
553	42395	34130
554	42476	34058
555	42552	33981
556	42632	33906
557	42702	33825
558	42769	33740
559	42858	33674
560	42957	33615
561	43045	33547
562	43117	33467
563	43194	33391
564	43271	33315
565	43351	33241
566	43422	33160
567	43505	33088
568	43586	33015
569	43655	32933
570	43726	32852
571	43801	32774
572	43876	32696
573	43948	32616
574	44032	32546
575	44102	32464
576	44175	32385
577	44246	32304
578	44324	32229
579	44419	32166
580	44497	32090
581	44576	32015
582	44659	31943
583	44739	31868
584	44818	31794
585	44883	31709
586	44956	31630
587	45032	31553
588	45129	31491
589	45223	31426
590	45290	31343
591	45367	31267
592	45444	31190
593	45527	31117
594	45607	31043
595	45684	30967
596	45753	30885
597	45830	30809
598	45914	30737
599	45982	30654
600	46060	30579
601	46118	30490
602	46197	30415
603	46276	30340
604	46349	30261
605	46433	30189
606	46510	30113
607	46591	30039
608	46663	29959
609	46738	29882
610	46815	29805
611	46883	29723
612	46967	29651
613	47030	29566
614	47111	29492
615	47185	29414
616	47258	29335
617	47334	29258
618	47423	29189
619	47510	29119
620	47582	29039
621	47664	28966
622	47738	28888
623	47818	28813
624	47889	28733
625	47964	28655
626	48043	28580
627	48100	28492
628	48175	28415
629	48247	28335
630	48329	28262
631	48410	28188
632	48484	28110
633	48559	28032
634	48642	27960
635	48725	27886
636	48804	27811
637	48879	27734
638	48953	27656
639	49026	27577
640	49091	27494
641	49157	27412
642	49236	27336
643	49307	27256
644	49387	27182
645	49473	27110
646	49554	27036
647	49638	26963
648	49723	26892
649	49803	26817
650	49880	26741
651	49955	26663
652	50029	26585
653	50102	26506
654	50182	26432
655	50258	26355
656	50333	26277
657	50413	26202
658	50482	26122
659	50561	26046
660	50627	25964
661	50699	25886
662	50781	25812
663	50856	25734
664	50938	25660
665	51011	25582
666	51082	25503
667	51164	25428
668	51242	25353
669	51322	25278
670	51391	25197
671	51468	25121
672	51552	25048
673	51615	24965
674	51687	24886
675	51778	24817
676	51868	24746
677	51941	24668
678	52019	24592
679	52091	24513
680	52169	24437
681	52231	24354
682	52306	24276
683	52381	24199
684	52459	24123
685	52543	24050
686	52617	23972
687	52702	23899
688	52776	23822
689	52855	23746
690	52936	23671
691	53015	23596
692	53084	23516
693	53162	23440
694	53240	23364
695	53306	23283
696	53390	23209
697	53471	23135
698	53538	23054
699	53617	22978
700	53697	22903
701	53769	22825
702	53851	22751
703	53933	22676
704	54020	22604
705	54091	22525
706	54161	22445
707	54228	22365
708	54301	22287
709	54364	22205
710	54425	22122
711	54505	22047
712	54580	21969
713	54641	21887
714	54721	21811
715	54799	21736
716	54870	21657
717	54949	21581
718	55027	21506
719	55103	21429
720	55187	21355
721	55252	21274
722	55313	21191
723	55390	21115
724	55467	21039
725	55542	20962
726	55618	20885
727	55691	20807
728	55765	20730
729	55843	20654
730	55916	20576
731	55987	20498
732	56066	20422
733	56156	20350
734	56246	20279
735	56321	20202
736	56387	20122
737	56455	20042
738	56532	19966
739	56606	19888
740	56683	19812
741	56760	19735
742	56835	19659
743	56915	19583
744	56993	19507
745	57065	19429
746	57143	19353
747	57223	19278
748	57301	19202
749	57377	19125
750	57451	19048
751	57529	18972
752	57597	18893
753	57664	18813
754	57731	18734
755	57810	18658
756	57898	18585
757	57977	18509
758	58047	18431
759	58133	18357
760	58204	18279
761	58295	18207
762	58386	18135
763	58476	18063
764	58551	17986
765	58628	17909
766	58707	17834
767	58787	17758
768	58867	17683
769	58936	17604
770	59012	17527
771	59088	17450
772	59163	17374
773	59237	17296
774	59314	17220
775	59402	17147
776	59485	17072
777	59566	16997
778	59642	16920
779	59721	16844
780	59795	16767
781	59876	16691
782	59951	16614
783	60028	16538
784	60098	16459
785	60177	16384
786	60256	16308
787	60330	16231
788	60406	16154
789	60499	16082
790	60579	16006
791	60656	15930
792	60739	15855
793	60823	15780
794	60904	15705
795	60981	15628
796	61095	15561
797	61167	15483
798	61239	15405
799	61317	15329
800	61396	15253
801	61468	15175
802	61545	15098
803	61625	15023
804	61700	14946
805	61772	14868
806	61852	14792
807	61919	14713
808	61999	14637
809	62076	14561
810	62146	14482
811	62225	14406
812	62299	14329
813	62368	14251
814	62447	14175
815	62520	14097
816	62597	14021
817	62680	13946
818	62769	13872
819	62853	13797
820	62930	13720
821	63008	13644
822	63083	13567
823	63165	13491
824	63239	13414
825	63315	13337
826	63396	13261
827	63471	13184
828	63546	13107
829	63613	13029
830	63695	12953
831	63769	12876
832	63852	12801
833	63927	12724
834	64002	12647
835	64085	12571
836	64164	12495
837	64244	12419
838	64322	12343
839	64398	12266
840	64471	12188
841	64548	12112
842	64619	12034
843	64693	11957
844	64771	11881
845	64843	11803
846	64926	11728
847	65012	11653
848	65100	11578
849	65183	11503
850	65260	11426
851	65342	11350
852	65420	11274
853	65483	11195
854	65563	11119
855	65642	11042
856	65716	10965
857	65794	10889
858	65870	10812
859	65943	10734
860	66026	10659
861	66100	10582
862	66180	10506
863	66258	10429
864	66332	10352
865	66407	10275
866	66494	10200
867	66571	10123
868	66646	10046
869	66720	9969
870	66795	9892
871	66872	9816
872	66949	9739
873	67030	9663
874	67114	9587
875	67212	9514
876	67308	9440
877	67382	9362
878	67463	9286
879	67539	9209
880	67618	9133
881	67696	9056
882	67775	8980
883	67859	8904
884	67927	8826
885	68001	8749
886	68079	8673
887	68150	8595
888	68226	8518
889	68312	8443
890	68385	8365
891	68466	8289
892	68552	8214
893	68619	8136
894	68704	8060
895	68774	7982
896	68852	7906
897	68928	7829
898	69008	7752
899	69084	7676
900	69161	7599
901	69242	7523
902	69331	7447
903	69420	7372
904	69510	7296
905	69581	7219
906	69649	7141
907	69726	7064
908	69803	6988
909	69879	6911
910	69959	6834
911	70037	6758
912	70111	6680
913	70192	6604
914	70270	6527
915	70349	6451
916	70430	6374
917	70506	6297
918	70603	6222
919	70679	6146
920	70756	6069
921	70827	5991
922	70900	5914
923	70974	5837
924	71046	5760
925	71127	5684
926	71203	5607
927	71275	5530
928	71347	5452
929	71418	5375
930	71491	5298
931	71575	5222
932	71662	5146
933	71738	5069
934	71811	4992
935	71887	4915
936	71966	4838
937	72060	4763
938	72141	4686
939	72223	4609
940	72305	4533
941	72378	4456
942	72461	4379
943	72540	4303
944	72621	4226
945	72695	4149
946	72766	4072
947	72852	3996
948	72923	3918
949	73005	3842
950	73087	3765
951	73168	3689
952	73248	3612
953	73327	3535
954	73405	3458
955	73486	3382
956	73571	3305
957	73642	3228
958	73722	3151
959	73817	3075
960	73905	2999
961	73983	2922
962	74049	2845
963	74132	2768
964	74209	2691
965	74279	2614
966	74354	2537
967	74431	2460
968	74506	2383
969	74588	2306
970	74668	2230
971	74746	2153
972	74822	2076
973	74904	1999
974	74989	1922
975	75069	1845
976	75143	1768
977	75222	1692
978	75302	1615
979	75380	1538
980	75460	1461
981	75538	1384
982	75610	1307
983	75690	1230
984	75759	1153
985	75840	1076
986	75915	999
987	76007	923
988	76095	846
989	76181	769
990	76257	692
991	76330	615
992	76409	538
993	76486	461
994	76565	384
995	76643	307
996	76724	230
997	76803	153
998	76873	76
999	76957	0
