iter	Logloss
0	0.4602336981
1	0.3369063224
2	0.2731229061
3	0.2354241047
4	0.2145213971
5	0.2002250372
6	0.1911347699
7	0.185128605
8	0.1800464526
9	0.1760599524
10	0.1727066231
11	0.1692516639
12	0.1677194711
13	0.1661445259
14	0.1645241747
15	0.1630644488
16	0.1615657124
17	0.1607457898
18	0.1597044515
19	0.1590297051
20	0.1580771732
21	0.1575007651
22	0.1569045413
23	0.1563980903
24	0.1559953321
25	0.1552678036
26	0.1548226283
27	0.1544187885
28	0.1541287736
29	0.1535451896
30	0.1532804519
31	0.1530760655
32	0.1528349044
33	0.1526300539
34	0.1524914658
35	0.1522935671
36	0.1520889634
37	0.1518868298
38	0.1517013455
39	0.1514795878
40	0.1512984982
41	0.1512115114
42	0.1510951274
43	0.1509723933
44	0.1507572024
45	0.1506115681
46	0.1505114641
47	0.1504143457
48	0.1502417971
49	0.1501683639
50	0.1500863255
51	0.1499685537
52	0.1498870932
53	0.149750393
54	0.1496523723
55	0.1495690176
56	0.1494113125
57	0.1493435543
58	0.1492637986
59	0.1491643033
60	0.1491636678
61	0.149163154
62	0.1491032933
63	0.1490076613
64	0.1488946293
65	0.1487871731
66	0.1487493872
67	0.1487134505
68	0.148600548
69	0.148525648
70	0.1484926468
71	0.1483334367
72	0.1482734063
73	0.1481735031
74	0.1481212652
75	0.1481082453
76	0.1480151629
77	0.147942842
78	0.1478363535
79	0.1477252979
80	0.1476005022
81	0.147491773
82	0.1474854914
83	0.1473671908
84	0.1473615078
85	0.1473346893
86	0.1472710421
87	0.1472406345
88	0.1471773554
89	0.147109571
90	0.1470596588
91	0.1469901549
92	0.1469705106
93	0.1468935725
94	0.1468436806
95	0.1468243265
96	0.1468213031
97	0.1467027935
98	0.1466220061
99	0.1465710144
100	0.1464902262
101	0.1464291519
102	0.146412258
103	0.1463807527
104	0.1463401593
105	0.1463275057
106	0.1462912196
107	0.146242736
108	0.1462064754
109	0.1461756737
110	0.146075578
111	0.1459866772
112	0.1458697656
113	0.1457493515
114	0.1457072
115	0.1456335581
116	0.1455669772
117	0.1454970918
118	0.1454751484
119	0.1453997508
120	0.145325138
121	0.1453058943
122	0.1452581889
123	0.1451699158
124	0.1451465428
125	0.1450947456
126	0.1450481214
127	0.1450409077
128	0.1449584154
129	0.1449074656
130	0.1448885821
131	0.144812263
132	0.144751182
133	0.1447184254
134	0.1446890835
135	0.144597824
136	0.1445096422
137	0.1444630857
138	0.1444615229
139	0.1444137358
140	0.1443799326
141	0.1443629613
142	0.1443592769
143	0.1442755006
144	0.1442420092
145	0.1441766058
146	0.144153339
147	0.14408705
148	0.1440133103
149	0.1439986119
150	0.1439732366
151	0.1439403511
152	0.1439373805
153	0.1438632294
154	0.1438009998
155	0.1437710702
156	0.1436938694
157	0.1436916932
158	0.1436107479
159	0.1436064879
160	0.143546176
161	0.1435435396
162	0.1435215156
163	0.1434551342
164	0.1434176932
165	0.1433942219
166	0.1433835039
167	0.1433568675
168	0.1432571768
169	0.1432551193
170	0.1432530274
171	0.14321903
172	0.1431918805
173	0.1431153766
174	0.1430633493
175	0.1429985524
176	0.1429178919
177	0.1428530869
178	0.1428511994
179	0.1427662104
180	0.1427463711
181	0.1427387905
182	0.1426876887
183	0.1426755737
184	0.1426346336
185	0.1425602705
186	0.1425340995
187	0.1425057522
188	0.142486467
189	0.1424213294
190	0.1423759826
191	0.1423298829
192	0.1422850819
193	0.1422216052
194	0.1421325852
195	0.1420849264
196	0.1420382673
197	0.1419811902
198	0.141966244
199	0.141923023
200	0.1419067744
201	0.1418728786
202	0.1418478396
203	0.1417998101
204	0.1417793248
205	0.1417306297
206	0.1416901931
207	0.1416487074
208	0.1416297803
209	0.1415829884
210	0.1415205009
211	0.1414687023
212	0.1413987098
213	0.1413461869
214	0.1413207871
215	0.1413002331
216	0.1412811851
217	0.1412358579
218	0.1412002484
219	0.1411737761
220	0.1411188357
221	0.1410986067
222	0.1410717909
223	0.1410357412
224	0.140977667
225	0.1409345606
226	0.1409042491
227	0.140882947
228	0.1408517721
229	0.1408063661
230	0.1407816249
231	0.1407566372
232	0.1406931639
233	0.1406169067
234	0.1405887027
235	0.1405251225
236	0.1404738046
237	0.1404066545
238	0.140396614
239	0.1403631712
240	0.140335072
241	0.1403253118
242	0.1403100604
243	0.1402870026
244	0.140276827
245	0.1402505511
246	0.1401951347
247	0.1401331636
248	0.1401057016
249	0.1400792988
250	0.1400469222
251	0.1400347625
252	0.1400171799
253	0.1399596046
254	0.1399170097
255	0.139889853
256	0.1398628072
257	0.1398541074
258	0.139824521
259	0.139782955
260	0.1397228267
261	0.1396843427
262	0.1396423536
263	0.1396226318
264	0.1395920475
265	0.1394945051
266	0.139468021
267	0.1394392872
268	0.1393860154
269	0.1393432624
270	0.1392709731
271	0.1392510465
272	0.1391940049
273	0.1391350493
274	0.1390733256
275	0.1390242981
276	0.1389967136
277	0.1389809736
278	0.1389303609
279	0.1389047494
280	0.1388546168
281	0.1388015627
282	0.1387590494
283	0.138748697
284	0.1387010852
285	0.1386827011
286	0.1386621178
287	0.1386299156
288	0.1386123319
289	0.1385354158
290	0.1385042754
291	0.1384971427
292	0.1384712537
293	0.1384408499
294	0.1384177505
295	0.1383952226
296	0.1383844019
297	0.1383367928
298	0.1383017434
299	0.1382868494
300	0.1382685265
301	0.1382544398
302	0.1382353997
303	0.1381929869
304	0.1381857118
305	0.1381554729
306	0.1380918124
307	0.1380324595
308	0.1379729599
309	0.13795909
310	0.1379559891
311	0.137914766
312	0.1378748144
313	0.1378227627
314	0.1377633128
315	0.1377031313
316	0.1376513991
317	0.137619386
